CustomerID,Age,Gender,Region,SubscriptionType,MonthlyCharge,TenureMonths,DataUsageGB,VoiceMinutes,SMSCount,CustomerSatisfaction,SupportTickets,DeviceType,ContractType,PaymentMethod,LastInteraction,Churn,ServiceCalls,PromotionsOpted,Installations,Revenue,Expenses,Profit,MarketShare,EmployeeCount,NewSubscriptions,Cancellations,NetPromoterScore,CustomerLoyaltyIndex,TechnicalIssuesReported,ResolutionTimeDays,DowntimeHours,UptimePercentage,CompetitorOffers,AdCampaigns,SocialMediaMentions,ReferralRate,CustomerLifetimeValue,CustomerAcquisitionCost,R&DSpending
320,65,Female,South,Basic,52.69,18,293.91,3826,708,5,37,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,67,0,3,77786.61,8462.77,11045.94,38.01,6033,480,466,-77,66,55,9,18,95.9,1,12,9471,62.99,39113.24,984.28,44992.56
321,45,Male,West,Enterprise,84.55,12,202.34,6380,134,1,21,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,22,0,0,13484.1,14210.38,6194.07,93.34,1769,434,196,-12,56,18,13,34,97.77,3,6,4790,11.18,39236.98,3664.63,77911.52
322,39,Male,West,Enterprise,174.7,18,164.75,1939,68,4,7,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,13,0,4,78278.62,16044.57,32997.76,65.86,4300,641,376,91,15,26,8,29,95.8,8,19,4231,91.87,49401.1,2902.22,949650.0
323,57,Male,East,Premium,74.05,38,132.99,8640,552,9,42,Desktop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,66,5,0,62050.16,21230.99,10733.81,73.47,1882,886,219,71,51,23,24,78,90.01,2,14,4553,37.03,10133.57,2546.73,659064.73
324,57,Male,South,Basic,211.16,95,156.52,842,96,6,21,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,28,5,1,47957.5,9423.03,14863.59,32.71,9932,430,116,97,91,12,4,14,96.46,3,5,2055,28.5,23015.98,2275.48,448984.19
325,29,Female,North,Basic,44.86,186,462.08,6638,152,9,19,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,52,7,0,48565.39,8106.78,28921.06,70.34,5511,881,65,6,4,19,1,2,99.69,3,18,4229,13.78,12892.36,4210.17,706692.36
326,40,Female,East,Premium,131.92,114,479.84,9696,911,1,19,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,93,6,3,10173.15,12493.11,25953.39,12.18,1154,625,455,-14,46,39,21,65,98.92,1,7,9286,11.35,23531.89,983.03,665724.56
327,48,Female,West,Enterprise,86.24,202,49.42,8068,50,9,3,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,34,2,4,23055.29,26469.47,1611.29,22.18,3275,398,19,44,93,95,9,7,99.04,6,0,934,84.09,21390.13,2756.28,729880.59
328,35,Male,South,Premium,244.8,13,367.71,7363,918,4,49,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,25,1,2,64641.87,38350.33,33548.12,74.78,7436,401,459,-53,82,6,25,34,99.63,9,16,192,16.66,13326.72,757.63,314578.79
329,24,Male,South,Premium,55.83,146,328.88,8872,867,6,12,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,1,85,6,2,87436.72,14242.32,47952.87,70.8,4086,834,198,5,35,50,14,88,97.97,1,12,4759,39.18,24462.69,646.37,552938.72
330,25,Female,West,Premium,53.77,127,315.48,8503,335,8,15,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,53,8,3,24483.07,39527.4,29385.32,37.99,9655,131,480,30,93,89,6,31,93.62,8,14,4459,96.2,14139.4,539.08,493460.85
331,36,Male,North,Enterprise,238.83,37,16.42,803,982,3,6,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,71,3,4,9392.92,3827.49,13190.3,85.51,2964,655,69,97,89,12,24,65,99.86,6,17,3303,34.88,28430.02,4808.1,294429.07
332,46,Male,North,Premium,118.5,161,136.73,6812,494,7,6,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,2,8,0,15754.45,12094.24,22738.57,27.19,4704,967,301,71,16,64,17,69,95.19,1,19,7159,22.51,45573.18,1013.89,266252.16
333,61,Male,West,Basic,240.43,128,373.05,2117,714,3,14,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,80,5,4,25726.1,21385.7,16446.68,98.54,506,469,167,50,74,58,11,36,95.22,3,15,7161,58.26,49292.13,2491.39,372051.1
334,37,Female,West,Enterprise,206.11,132,247.9,3809,178,9,2,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,16,0,0,4209.95,17504.5,14952.84,9.7,2172,683,116,-81,23,34,4,9,91.98,0,5,2556,49.09,42685.41,4576.06,853384.21
335,67,Male,North,Premium,44.7,119,11.94,4982,164,4,21,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,30,3,0,26147.07,14214.96,37023.81,89.05,4512,71,339,-62,67,35,25,55,95.36,3,8,3304,31.62,32844.35,4286.24,282598.43
336,59,Female,East,Premium,291.89,205,263.26,469,146,1,3,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,35,4,4,31705.64,18875.82,37607.39,33.0,9122,52,254,-18,4,40,23,71,92.82,0,17,8797,87.52,38826.34,2142.18,96269.47
337,47,Male,East,Premium,280.53,118,423.9,5631,622,7,27,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,1,0,1,64942.41,41342.64,9079.95,10.36,3227,401,68,37,45,2,14,54,92.71,4,6,1003,46.3,49611.49,1281.58,473993.71
338,64,Female,South,Premium,244.52,166,439.21,7074,693,5,30,Tablet,Annual,PayPal,2022-10-11 22:09:37.540106944,0,41,0,4,80551.57,9602.38,35057.91,96.95,6564,539,405,-13,7,64,1,67,98.6,9,13,2242,73.56,16150.5,554.49,671705.25
339,39,Male,South,Premium,254.74,200,449.31,349,384,6,31,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,90,2,3,46252.19,22165.81,39417.74,27.21,4784,680,156,-33,55,68,16,17,99.56,3,2,9023,39.88,32132.39,3048.35,975587.77
340,27,Male,East,Premium,193.75,239,263.67,9163,325,8,33,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,48,7,1,33970.11,32485.53,14258.58,94.01,6532,788,177,74,90,69,2,98,96.78,1,5,8695,37.39,44262.35,2166.73,474981.99
341,43,Female,South,Basic,277.62,190,233.48,475,893,9,39,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,57,1,0,39882.18,20992.73,49240.61,80.8,6382,191,408,34,0,99,28,88,93.89,6,2,3204,45.73,20280.47,3808.85,232678.39
342,68,Female,East,Enterprise,136.42,6,122.17,5050,580,4,41,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,42,9,0,61701.81,45226.98,35009.9,60.1,880,245,358,40,83,73,19,61,93.05,4,8,7693,36.26,35139.26,4725.84,750390.44
343,50,Female,South,Basic,270.16,146,433.04,685,168,7,32,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,42,1,2,1965.27,5429.16,29460.85,58.21,4414,400,139,37,28,45,14,47,98.56,0,12,8361,23.16,16108.52,2399.77,712997.16
344,45,Male,East,Premium,148.32,19,399.93,6379,172,9,16,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,14,5,3,31143.24,20795.6,42224.2,21.44,7963,625,373,-74,95,81,9,94,96.91,0,5,502,19.22,16882.6,2329.68,116673.61
345,27,Female,South,Premium,238.9,19,431.79,3591,12,7,7,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,64,8,2,55560.17,47794.27,36471.42,85.75,2106,491,467,39,58,93,19,40,91.77,2,19,6745,72.87,27079.86,4278.46,208097.16
346,46,Male,South,Premium,153.17,82,112.97,1502,5,5,25,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,45,2,1,85033.4,23567.06,29959.24,86.42,3236,285,225,97,70,64,14,31,94.84,5,0,5896,8.88,4795.84,788.58,217808.5
347,61,Female,East,Basic,215.22,34,48.95,5162,521,5,9,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,1,44,6,0,8431.71,41801.32,33685.72,19.71,8655,617,44,-100,0,12,5,9,95.76,0,10,9690,65.77,12216.59,4712.16,896576.51
348,35,Male,North,Premium,141.14,139,349.22,2790,796,5,8,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,53,7,4,93975.84,3888.14,29923.44,51.09,4328,476,231,99,95,52,19,16,95.19,7,15,7759,7.5,47363.12,3949.79,698016.82
349,59,Male,East,Basic,126.74,50,456.58,8433,769,4,39,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,27,1,0,27029.21,36751.1,43213.08,42.03,438,711,463,82,21,95,1,82,92.0,3,8,3245,90.8,27016.5,3822.22,838853.94
350,18,Male,East,Enterprise,202.57,10,458.29,1356,123,5,44,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,13,0,2,48451.99,14275.53,4950.16,12.6,7900,69,142,-39,48,18,25,22,93.17,9,11,3119,21.84,46640.89,1424.69,182378.78
351,40,Female,West,Basic,238.9,155,264.32,3229,478,5,18,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,33,6,1,11784.93,4455.85,4777.13,31.39,5391,519,403,56,79,67,14,73,95.63,1,6,8683,55.27,10667.11,215.9,615804.26
352,34,Male,North,Basic,42.81,133,321.05,1863,279,8,10,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,63,9,0,78865.47,31795.74,14922.05,8.85,994,634,296,-20,63,13,25,29,96.79,7,11,8175,50.03,37836.79,4269.1,357907.73
353,60,Female,South,Enterprise,93.95,105,56.04,5742,208,4,13,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,87,5,1,78608.67,40333.52,24553.89,49.29,1725,946,484,-54,14,2,14,67,93.18,4,8,9452,51.0,31025.37,4480.48,855897.35
354,54,Male,North,Premium,184.82,90,137.64,6980,527,3,31,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,95,3,0,92315.26,7007.24,43413.31,43.52,8297,872,333,-48,21,80,25,68,90.62,9,7,1396,12.81,27896.95,2005.67,932361.86
355,48,Male,North,Basic,102.29,115,268.88,543,38,8,44,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,37,6,4,61667.97,3766.75,31458.15,95.22,6376,165,188,23,61,21,6,9,94.61,5,8,5308,16.3,3038.54,1849.16,332987.86
356,42,Male,North,Enterprise,182.68,230,440.38,9317,450,7,32,Desktop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,18,2,4,92775.41,46523.07,24547.81,37.27,2836,985,488,-60,87,41,4,80,97.92,1,4,994,25.19,41770.99,822.13,79378.81
357,21,Male,West,Basic,298.15,72,242.07,6466,351,5,31,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,79,2,0,82475.61,20382.29,7179.68,56.12,4990,704,250,17,87,88,25,90,93.51,8,19,3249,49.32,16168.07,419.57,314381.38
358,69,Female,West,Basic,267.83,98,296.35,7897,987,3,6,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,90,5,0,42082.53,10867.05,27455.21,87.8,1071,218,361,-6,63,46,26,31,91.96,9,17,2021,40.26,7137.49,2134.21,533270.82
359,26,Male,South,Enterprise,181.75,18,27.77,9495,610,9,2,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,67,7,3,91435.76,48135.36,7598.38,86.26,3782,112,50,-86,11,8,6,71,98.95,1,9,7691,51.69,9569.95,960.31,200666.73
360,45,Male,East,Basic,39.12,232,482.33,9036,694,9,40,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,7,2,1,29874.86,46855.03,18984.76,23.79,6784,685,308,-60,39,50,16,24,90.36,5,14,6943,97.18,7851.53,2463.62,441616.89
361,47,Female,North,Enterprise,250.4,113,246.21,999,62,7,46,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,53,9,2,45138.0,13900.16,21105.24,55.49,2739,523,381,29,4,48,22,81,92.2,2,13,6598,0.6,34467.45,4221.86,229144.38
362,64,Male,South,Basic,286.46,18,80.14,6578,224,9,27,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,11,0,1,82465.05,9983.35,9410.91,77.5,9036,592,346,72,32,36,25,1,90.15,5,16,3559,68.46,15306.14,2914.79,370459.69
363,41,Female,South,Premium,55.78,103,169.49,2316,402,9,21,Tablet,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,97,1,0,61860.92,6714.88,46348.17,36.96,9767,532,440,-72,59,59,28,27,96.86,9,13,724,75.1,24011.15,1116.18,657015.2
364,50,Female,West,Enterprise,193.32,201,256.65,2752,844,3,44,Desktop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,8,9,4,33787.8,20751.48,18136.69,77.06,103,660,351,39,65,91,14,36,99.6,2,9,7378,53.35,7951.52,2310.0,79859.3
365,37,Male,East,Premium,61.51,103,69.26,2577,411,9,27,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,68,5,2,89575.06,38787.54,20343.0,39.92,9534,284,434,89,63,90,28,70,99.86,7,9,6570,16.16,16809.71,2216.59,699825.65
366,26,Male,East,Basic,51.17,59,98.32,6130,559,3,32,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,44,8,4,1732.61,17685.08,37301.39,55.2,6809,439,167,94,25,14,14,58,95.49,9,8,7016,31.85,1380.92,3690.71,77246.5
367,25,Female,West,Premium,122.75,88,457.95,9271,469,5,40,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,24,6,4,85257.87,12828.02,28185.0,65.29,6305,402,167,-67,42,40,24,77,98.3,6,9,8916,91.84,25975.12,3845.16,168503.69
368,41,Female,North,Enterprise,90.83,184,436.28,7344,601,3,10,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,74,9,3,25696.53,39154.03,13653.89,28.85,4726,329,443,23,83,4,29,5,98.28,3,14,8102,34.89,8334.8,1429.26,96037.28
369,31,Female,West,Basic,226.08,163,61.15,1154,938,3,5,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,28,4,2,98399.15,19423.31,23626.26,56.99,4021,482,427,-76,79,35,13,55,92.07,4,2,851,72.02,18370.45,415.73,664277.36
370,35,Female,South,Enterprise,83.34,230,139.5,778,219,9,10,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,52,2,4,5032.86,3605.06,13470.73,5.1,1308,323,165,-96,9,66,16,24,95.18,7,11,5785,34.9,36893.12,1162.26,463399.49
371,18,Female,West,Basic,256.97,220,317.79,8745,49,2,26,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,96,4,4,15548.23,22470.71,20516.4,24.22,2941,641,263,64,78,19,6,6,92.85,5,9,7163,41.93,5347.52,1026.71,127968.1
372,29,Female,East,Premium,87.36,197,129.88,1410,127,7,21,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,14,8,0,27803.14,43076.56,4199.11,91.93,4317,581,440,78,74,28,5,81,97.74,1,12,4264,98.6,39442.1,4083.9,155515.51
373,46,Female,North,Premium,204.64,131,1.04,2120,168,1,36,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,43,0,4,14050.64,49407.73,45969.53,43.62,2298,355,76,-40,20,18,4,50,97.71,7,15,3356,64.25,11851.93,2829.49,224968.24
374,54,Female,South,Enterprise,68.93,238,350.61,6252,827,1,47,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,72,1,2,30853.84,29088.69,46478.04,95.47,2636,403,426,-8,73,76,12,77,92.79,7,0,6297,74.65,4378.32,1589.16,102593.69
375,43,Male,South,Enterprise,182.92,114,96.54,26,518,1,20,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,9,9,2,58790.98,20113.45,10722.94,15.93,4082,860,97,33,5,23,27,69,98.68,0,3,2578,93.44,45060.71,4180.55,56393.62
376,50,Female,East,Basic,161.06,26,162.48,3562,297,3,37,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,50,7,1,13658.96,28253.39,47081.19,49.03,5302,531,80,78,83,79,16,6,93.89,7,3,6900,83.98,37932.66,815.94,946440.44
377,60,Male,West,Enterprise,179.99,71,141.97,4090,774,4,18,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,99,5,2,70716.44,19476.76,25793.97,55.26,9366,556,18,-13,8,43,22,84,91.39,9,10,5409,28.81,28288.47,3979.45,158937.28
378,32,Male,South,Enterprise,127.78,139,76.18,480,229,4,18,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,2,1,0,44573.59,14738.15,1629.1,27.93,5648,50,482,-63,15,15,14,51,99.21,9,4,8945,47.95,23273.19,1701.92,51603.07
379,40,Female,West,Premium,280.49,20,67.84,7093,131,4,28,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,63,5,1,67257.67,36898.07,10248.17,89.65,6375,259,433,-93,58,98,24,28,92.52,3,15,2736,83.49,910.54,1662.94,794290.36
380,46,Female,South,Enterprise,106.94,174,72.46,3888,723,1,2,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,93,5,0,40633.76,10838.24,30991.13,87.14,8190,275,326,-4,79,45,3,45,98.38,9,7,8450,14.96,2669.68,4176.75,224749.71
381,38,Male,East,Enterprise,274.28,80,483.75,5384,854,5,49,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,29,5,2,54682.27,6236.93,25673.68,45.71,2112,437,89,-2,84,97,15,93,97.37,2,17,9271,7.67,17584.83,2456.32,80106.5
382,36,Male,South,Basic,229.19,85,363.43,2210,129,3,47,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,73,1,3,17816.14,41148.64,21530.46,15.08,2145,501,255,9,10,59,23,49,97.8,3,11,2611,8.64,2529.07,1244.98,76527.57
383,22,Female,South,Premium,122.59,182,470.04,165,820,4,35,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,96,6,4,82135.93,3144.7,14528.56,55.12,1539,522,459,95,38,26,25,31,96.98,1,4,5221,17.4,21156.76,4686.52,390222.76
384,40,Female,North,Premium,148.41,208,285.77,7011,598,9,16,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,69,9,2,72508.89,4738.74,45553.27,61.12,4095,881,85,4,74,25,19,37,98.58,0,4,90,60.3,42829.88,4186.55,849390.66
385,53,Female,South,Basic,264.38,183,165.5,3119,738,7,49,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,25,6,2,23211.37,22128.46,16538.88,34.57,9178,612,227,98,63,39,25,91,91.82,3,18,2767,92.11,4867.86,198.18,902969.95
386,37,Female,East,Premium,70.53,36,81.96,3963,61,5,14,Desktop,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,42,8,3,24012.28,49990.17,6432.99,42.19,3405,483,185,0,11,65,21,56,99.86,8,13,3926,11.33,14624.1,173.06,403691.58
387,25,Male,South,Basic,63.2,176,241.68,535,182,8,14,Laptop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,98,6,2,23675.2,5798.46,31636.53,57.42,9645,829,211,61,35,63,27,64,96.16,1,4,9416,5.95,42978.42,2681.41,370033.81
388,26,Male,East,Basic,178.87,200,246.7,2104,445,4,8,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,1,2,4,15867.78,19282.8,28390.89,71.61,789,594,109,90,34,42,12,42,95.56,8,18,4583,44.12,26074.62,4034.8,171795.25
389,31,Male,West,Enterprise,294.87,105,388.73,9894,674,5,5,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,59,4,4,55744.38,5395.08,41079.0,6.61,8586,273,411,-40,79,82,10,85,99.43,5,1,273,85.56,8728.66,2191.88,892813.7
390,23,Male,East,Enterprise,159.96,61,264.22,9140,978,7,4,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,78,2,3,19915.14,22338.61,46870.26,2.47,2891,874,198,33,43,75,7,40,99.43,1,6,306,3.72,26534.77,3793.6,37624.01
391,18,Male,West,Basic,192.26,37,97.43,2878,707,9,43,Desktop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,0,2,3,44802.12,17396.7,47340.04,28.97,2818,445,323,32,97,37,21,75,99.64,1,1,3355,26.8,23726.7,806.34,810604.71
392,26,Male,South,Enterprise,195.23,114,407.1,1020,258,3,37,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,15,1,1,16371.17,31596.42,34369.77,53.31,5495,950,0,7,9,60,11,5,99.08,6,5,7105,51.68,38220.64,1182.93,317355.95
393,33,Male,East,Enterprise,213.19,157,73.96,3063,235,1,5,Laptop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,73,2,2,58212.17,47823.92,5554.66,1.32,5507,693,117,72,82,80,25,10,95.54,5,18,9255,72.76,25639.4,1652.54,78512.57
394,33,Female,North,Premium,208.66,173,264.46,7879,619,2,46,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,96,2,4,7318.58,10260.87,2376.37,88.69,1941,860,267,48,95,98,29,34,99.94,9,10,8741,86.59,12650.48,4786.62,359414.18
395,29,Female,East,Premium,265.08,47,21.23,1321,417,7,4,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,13,2,2,82295.79,34149.35,18799.77,57.65,3602,612,196,-66,33,28,17,88,90.71,4,7,3695,88.47,19932.83,404.78,328401.6
396,22,Female,West,Enterprise,141.24,138,184.59,8212,384,3,41,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,80,4,2,34897.29,47456.65,41137.34,99.77,1733,655,191,-43,49,12,16,11,90.35,9,13,3317,73.19,17718.55,4726.25,434003.09
397,57,Female,West,Basic,285.16,101,335.94,7534,631,3,14,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,67,4,4,10914.98,40016.67,36999.33,89.1,7698,933,154,26,30,2,7,34,97.62,8,5,9399,37.4,37674.59,3317.8,391125.34
398,46,Male,North,Basic,237.9,88,69.35,2807,977,9,16,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,53,8,1,50361.92,43344.31,18456.44,57.21,7375,818,101,-4,70,46,22,31,98.06,4,17,1252,74.39,46211.56,4519.17,741255.63
399,63,Male,East,Enterprise,96.78,164,262.44,182,740,1,24,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,11,7,1,90089.1,21291.42,44829.98,49.28,452,758,76,14,63,45,8,68,93.67,4,0,1848,82.23,24818.53,4096.37,294035.71
400,44,Female,South,Enterprise,101.02,93,269.42,2178,791,6,26,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,80,9,0,52694.13,48658.79,3536.08,17.93,5832,934,383,51,13,10,7,27,90.68,2,17,3717,37.44,26684.75,3285.84,772135.03
401,28,Male,East,Basic,131.6,19,454.68,8638,762,3,9,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,57,3,1,62208.52,12013.74,11293.89,82.96,4642,395,450,-16,8,36,21,39,96.34,5,15,459,32.67,16762.95,536.04,985435.9
402,64,Male,East,Premium,291.84,79,233.31,3716,833,3,48,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,78,4,1,74116.72,9453.23,25945.08,6.28,6341,719,241,-88,71,72,17,20,91.41,9,7,7981,45.74,44523.9,881.29,343664.01
403,67,Male,East,Premium,26.55,232,39.18,2317,321,8,20,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,62,8,4,4216.49,46933.48,8882.77,78.12,1758,234,438,-12,34,51,6,25,95.12,9,13,494,12.69,39786.07,1447.31,855783.63
404,45,Male,North,Basic,42.48,149,72.97,25,257,8,26,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,27,7,0,82055.04,17209.9,24077.86,82.91,5037,822,430,42,24,58,2,66,97.77,8,19,7714,45.81,29176.27,3365.8,594592.6
405,69,Female,North,Enterprise,141.78,37,137.8,2909,503,6,0,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,65,4,3,6270.5,26095.09,41813.27,83.11,3577,821,311,22,3,16,27,1,95.69,9,11,716,85.94,19709.34,4221.51,850597.38
406,53,Female,North,Premium,187.07,73,399.48,2161,532,8,13,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,66,3,3,11230.74,36414.28,7613.69,47.83,9252,712,246,-78,21,48,29,15,95.29,8,16,400,81.61,4167.02,1006.98,56742.68
407,59,Female,North,Basic,283.24,113,127.55,6519,76,3,3,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,65,9,0,10742.12,49763.68,41631.26,7.75,7608,957,439,34,45,24,20,19,96.34,5,7,1249,9.3,33799.86,3903.07,445609.07
408,36,Female,North,Enterprise,242.44,104,304.71,5229,202,5,2,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,1,8,1,96017.93,8671.73,42972.99,6.05,4540,875,127,0,3,89,26,46,90.8,5,4,6765,1.28,11078.57,2928.45,793204.32
409,52,Male,South,Enterprise,30.69,14,39.19,1681,863,2,10,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,36,9,0,53623.71,38975.75,33658.25,97.82,7958,601,438,88,89,93,15,84,93.56,4,6,4044,43.1,34065.25,3049.22,613126.61
410,69,Female,East,Premium,47.2,108,101.07,3036,38,7,45,Desktop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,34,2,1,1127.99,13058.0,3899.96,67.61,2812,463,105,16,43,0,26,96,98.44,5,11,6073,34.33,24521.62,4618.25,341573.18
411,48,Male,East,Enterprise,63.22,233,309.57,5432,453,2,16,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,69,1,2,91600.27,18964.17,4670.4,85.87,2951,591,215,-56,55,61,17,78,97.75,4,18,5940,58.72,48657.37,1052.21,153863.92
412,61,Female,South,Basic,243.05,22,49.07,9883,184,7,2,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,99,3,4,96017.45,27713.63,18490.23,84.9,327,320,270,-16,99,96,14,44,98.84,7,10,4057,64.16,34238.85,2441.45,100204.39
413,36,Male,South,Basic,112.61,60,357.77,7246,789,8,6,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,78,4,3,97117.17,5426.73,21290.28,27.1,4117,175,101,7,39,42,20,7,97.56,7,2,8295,67.78,35028.82,3477.85,631928.0
414,63,Female,South,Basic,243.7,190,224.55,7328,858,8,48,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,10,8,2,39835.14,45135.37,8502.61,95.38,5071,949,112,36,65,3,12,9,94.7,2,11,6874,72.31,28087.16,4913.85,617484.44
415,41,Male,South,Basic,21.32,225,139.79,631,189,8,31,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,72,9,4,32762.67,23898.9,30698.78,33.53,2254,890,414,23,18,48,14,12,93.24,9,12,2009,93.4,34564.84,817.87,629105.47
